Building ID,Registration ID,Borough,House Number,Street Name,Postcode,# of Dwelling Units,Infested Dwelling Unit Count,Eradicated Unit Count,Re-infested  Dwelling Unit Count,Filing Date,Filing Period Start Date,Filling Period End Date,Latitude,Longitude,Community Board,Council District,2010 Census Tract,BIN,BBL,NTA
117663,221608,BRONX,130,VAN CORTLANDT AVENUE WEST,10463,45,3,3,0,6/29/2020,11/1/2018,10/31/2019,40.884693,-73.893961,8,11,279,2016013,2032630058,Kingsbridge Heights-Van Cortlandt Village
117664,203649,BRONX,140,VAN CORTLANDT AVENUE WEST,10463,88,0,0,0,12/26/2019,11/1/2018,10/31/2019,40.885338,-73.8943,8,11,279,2016012,2032630050,Kingsbridge Heights-Van Cortlandt Village
117664,203649,BRONX,140,VAN CORTLANDT AVENUE WEST,10463,88,1,1,0,3/15/2021,11/1/2019,10/31/2020,40.885338,-73.8943,8,11,279,2016012,2032630050,Kingsbridge Heights-Van Cortlandt Village
117663,221608,BRONX,130,VAN CORTLANDT AVENUE WEST,10463,45,0,0,0,2/10/2021,11/1/2019,10/31/2020,40.884693,-73.893961,8,11,279,2016013,2032630058,Kingsbridge Heights-Van Cortlandt Village
117664,203649,BRONX,140,VAN CORTLANDT AVENUE WEST,10463,88,0,0,0,12/27/2021,11/1/2020,10/31/2021,40.885338,-73.8943,8,11,279,2016012,2032630050,Kingsbridge Heights-Van Cortlandt Village
117664,203649,BRONX,140,VAN CORTLANDT AVENUE WEST,10463,88,0,1,0,1/29/2019,11/1/2017,11/30/2018,40.885338,-73.8943,8,11,279,2016012,2032630050,Kingsbridge Heights-Van Cortlandt Village
117664,203649,BRONX,140,VAN CORTLANDT AVENUE WEST,10463,88,0,0,0,12/13/2022,11/1/2021,10/31/2022,40.885338,-73.8943,8,11,279,2016012,2032630050,Kingsbridge Heights-Van Cortlandt Village
117664,203649,BRONX,140,VAN CORTLANDT AVENUE WEST,10463,88,1,1,0,11/16/2020,11/1/2018,10/31/2019,40.885338,-73.8943,8,11,279,2016012,2032630050,Kingsbridge Heights-Van Cortlandt Village
117663,221608,BRONX,130,VAN CORTLANDT AVENUE WEST,10463,43,0,0,0,5/9/2022,11/1/2020,10/31/2021,40.884693,-73.893961,8,11,279,2016013,2032630058,Kingsbridge Heights-Van Cortlandt Village
971201,227456,BRONX,146,VAN CORTLANDT PARK SOUTH,10463,8,0,0,0,4/29/2021,11/1/2019,10/31/2020,40.885881,-73.89627,8,11,279,2124543,2032710036,Kingsbridge Heights-Van Cortlandt Village
117700,209969,BRONX,100,VAN CORTLANDT PARK SOUTH,10463,115,0,0,0,7/21/2021,11/1/2019,10/31/2020,40.885075,-73.891936,8,11,281,2015496,2032520361,Kingsbridge Heights-Van Cortlandt Village
971194,227455,BRONX,148,VAN CORTLANDT PARK SOUTH,10463,8,0,0,0,4/29/2021,11/1/2019,10/31/2020,40.885892,-73.896325,8,11,279,2127672,2032710034,Kingsbridge Heights-Van Cortlandt Village
117700,209969,BRONX,100,VAN CORTLANDT PARK SOUTH,10463,115,0,0,0,3/8/2023,11/1/2021,10/31/2022,40.885075,-73.891936,8,11,281,2015496,2032520361,Kingsbridge Heights-Van Cortlandt Village
117717,209970,BRONX,92,VAN CORTLANDT PARK SOUTH,10463,145,0,0,0,3/8/2023,11/1/2021,10/31/2022,40.884921,-73.891119,8,11,281,2015482,2032520287,Kingsbridge Heights-Van Cortlandt Village
971201,227456,BRONX,146,VAN CORTLANDT PARK SOUTH,10463,8,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.885881,-73.89627,8,11,279,2124543,2032710036,Kingsbridge Heights-Van Cortlandt Village
117717,209970,BRONX,92,VAN CORTLANDT PARK SOUTH,10463,145,1,1,0,7/21/2021,11/1/2019,10/31/2020,40.884921,-73.891119,8,11,281,2015482,2032520287,Kingsbridge Heights-Van Cortlandt Village
117700,209969,BRONX,100,VAN CORTLANDT PARK SOUTH,10463,115,0,0,0,2/22/2022,11/1/2020,10/31/2021,40.885075,-73.891936,8,11,281,2015496,2032520361,Kingsbridge Heights-Van Cortlandt Village
117717,209970,BRONX,92,VAN CORTLANDT PARK SOUTH,10463,145,0,0,0,2/22/2022,11/1/2020,10/31/2021,40.884921,-73.891119,8,11,281,2015482,2032520287,Kingsbridge Heights-Van Cortlandt Village
971194,227455,BRONX,148,VAN CORTLANDT PARK SOUTH,10463,8,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.885892,-73.896325,8,11,279,2127672,2032710034,Kingsbridge Heights-Van Cortlandt Village
118583,204439,BRONX,3660,WALDO AVENUE,10463,88,0,0,0,1/18/2023,11/1/2021,10/31/2022,40.886785,-73.904468,8,11,285,2083947,2057690132,Kingsbridge-Marble Hill
118593,203980,BRONX,3875,WALDO AVENUE,10463,106,0,0,0,12/21/2020,11/1/2019,10/31/2020,40.888544,-73.90316,8,11,335,2091875,2057780879,Riverdale-Spuyten Duyvil
118593,203980,BRONX,3875,WALDO AVENUE,10463,105,0,0,0,7/11/2023,11/1/2021,10/31/2022,40.888544,-73.90316,8,11,335,2091875,2057780879,Riverdale-Spuyten Duyvil
899052,225709,BRONX,3654,WALDO AVENUE,10463,3,0,0,0,12/1/2021,11/1/2020,10/31/2021,40.886687,-73.904584,8,11,285,2122975,2057690125,Kingsbridge-Marble Hill
118588,207381,BRONX,3820,WALDO AVENUE,10463,65,0,0,0,12/31/2021,11/1/2020,10/31/2021,40.887795,-73.90358,8,11,285,2084025,2057770714,Kingsbridge-Marble Hill
118588,207381,BRONX,3820,WALDO AVENUE,10463,65,0,0,0,1/23/2019,11/1/2017,11/30/2018,40.887795,-73.90358,8,11,285,2084025,2057770714,Kingsbridge-Marble Hill
118591,219968,BRONX,3853,WALDO AVENUE,10463,3,0,0,0,12/30/2021,11/1/2020,10/31/2021,40.888217,-73.903341,8,11,335,2084033,2057780875,Riverdale-Spuyten Duyvil
118588,207381,BRONX,3820,WALDO AVENUE,10463,65,0,0,0,12/24/2020,11/1/2019,10/31/2020,40.887795,-73.90358,8,11,285,2084025,2057770714,Kingsbridge-Marble Hill
875578,224720,BRONX,3816,WALDO AVENUE,10463,24,0,0,0,12/10/2020,11/1/2019,10/31/2020,40.887742,-73.90362,8,11,285,2084024,2057777501,Kingsbridge-Marble Hill
118585,221600,BRONX,3800,WALDO AVENUE,10463,172,1,1,0,1/29/2019,11/1/2017,11/30/2018,40.887136,-73.904077,8,11,285,2084027,2057770772,Kingsbridge-Marble Hill
118582,215268,BRONX,3658,WALDO AVENUE,10463,3,0,0,0,4/2/2023,11/1/2021,10/31/2022,40.886752,-73.904508,8,11,285,2083946,2057690130,Kingsbridge-Marble Hill
118585,221600,BRONX,3800,WALDO AVENUE,10463,172,0,0,0,12/23/2019,11/1/2018,10/31/2019,40.887136,-73.904077,8,11,285,2084027,2057770772,Kingsbridge-Marble Hill
118582,215268,BRONX,3658,WALDO AVENUE,10463,3,0,0,0,3/15/2022,11/1/2020,10/31/2021,40.886752,-73.904508,8,11,285,2083946,2057690130,Kingsbridge-Marble Hill
118591,219968,BRONX,3853,WALDO AVENUE,10463,3,0,0,0,12/24/2020,11/1/2019,10/31/2020,40.888217,-73.903341,8,11,335,2084033,2057780875,Riverdale-Spuyten Duyvil
875578,224720,BRONX,3816,WALDO AVENUE,10463,24,0,0,0,12/1/2021,11/1/2020,10/31/2021,40.887742,-73.90362,8,11,285,2084024,2057777501,Kingsbridge-Marble Hill
118582,215268,BRONX,3658,WALDO AVENUE,10463,3,0,0,0,6/25/2021,11/1/2019,10/31/2020,40.886752,-73.904508,8,11,285,2083946,2057690130,Kingsbridge-Marble Hill
118585,221600,BRONX,3800,WALDO AVENUE,10463,172,0,0,0,12/21/2020,11/1/2019,10/31/2020,40.887136,-73.904077,8,11,285,2084027,2057770772,Kingsbridge-Marble Hill
875578,224720,BRONX,3816,WALDO AVENUE,10463,24,0,0,0,11/8/2019,11/1/2017,11/30/2018,40.887742,-73.90362,8,11,285,2084024,2057777501,Kingsbridge-Marble Hill
118588,207381,BRONX,3820,WALDO AVENUE,10463,65,0,0,0,1/18/2023,11/1/2021,10/31/2022,40.887795,-73.90358,8,11,285,2084025,2057770714,Kingsbridge-Marble Hill
899052,225709,BRONX,3654,WALDO AVENUE,10463,3,0,0,0,4/16/2021,11/1/2019,10/31/2020,40.886687,-73.904584,8,11,285,2122975,2057690125,Kingsbridge-Marble Hill
875578,224720,BRONX,3816,WALDO AVENUE,10463,24,0,0,0,1/16/2019,11/1/2017,11/30/2018,40.887742,-73.90362,8,11,285,2084024,2057777501,Kingsbridge-Marble Hill
118591,219968,BRONX,3853,WALDO AVENUE,10463,3,0,0,0,2/26/2019,11/1/2017,11/30/2018,40.888217,-73.903341,8,11,335,2084033,2057780875,Riverdale-Spuyten Duyvil
118585,221600,BRONX,3800,WALDO AVENUE,10463,172,0,0,0,12/7/2022,11/1/2021,10/31/2022,40.887136,-73.904077,8,11,285,2084027,2057770772,Kingsbridge-Marble Hill
118588,207381,BRONX,3820,WALDO AVENUE,10463,65,0,0,0,12/25/2019,11/1/2018,10/31/2019,40.887795,-73.90358,8,11,285,2084025,2057770714,Kingsbridge-Marble Hill
875578,224720,BRONX,3816,WALDO AVENUE,10463,24,0,0,0,12/5/2019,11/1/2018,10/31/2019,40.887742,-73.90362,8,11,285,2084024,2057777501,Kingsbridge-Marble Hill
118591,219968,BRONX,3853,WALDO AVENUE,10463,3,0,0,0,12/5/2022,11/1/2021,10/31/2022,40.888217,-73.903341,8,11,335,2084033,2057780875,Riverdale-Spuyten Duyvil
875578,224720,BRONX,3816,WALDO AVENUE,10463,24,0,0,0,11/6/2020,11/1/2018,10/31/2019,40.887742,-73.90362,8,11,285,2084024,2057777501,Kingsbridge-Marble Hill
118583,204439,BRONX,3660,WALDO AVENUE,10463,88,0,0,0,3/15/2021,11/1/2019,10/31/2020,40.886785,-73.904468,8,11,285,2083947,2057690132,Kingsbridge-Marble Hill
875578,224720,BRONX,3816,WALDO AVENUE,10463,24,0,0,0,11/6/2020,11/1/2018,10/31/2019,40.887742,-73.90362,8,11,285,2084024,2057777501,Kingsbridge-Marble Hill
118593,203980,BRONX,3875,WALDO AVENUE,10463,106,0,0,0,12/6/2021,11/1/2020,10/31/2021,40.888544,-73.90316,8,11,335,2091875,2057780879,Riverdale-Spuyten Duyvil
118591,219968,BRONX,3853,WALDO AVENUE,10463,3,0,0,0,12/28/2019,11/1/2018,10/31/2019,40.888217,-73.903341,8,11,335,2084033,2057780875,Riverdale-Spuyten Duyvil
118593,203980,BRONX,3875,WALDO AVENUE,10463,106,0,0,0,12/20/2019,11/1/2018,10/31/2019,40.888544,-73.90316,8,11,335,2091875,2057780879,Riverdale-Spuyten Duyvil
118585,221600,BRONX,3800,WALDO AVENUE,10463,172,0,0,0,12/6/2021,11/1/2020,10/31/2021,40.887136,-73.904077,8,11,285,2084027,2057770772,Kingsbridge-Marble Hill
875578,224720,BRONX,3816,WALDO AVENUE,10463,24,0,0,0,1/27/2023,11/1/2021,10/31/2022,40.887742,-73.90362,8,11,285,2084024,2057777501,Kingsbridge-Marble Hill
118583,204439,BRONX,3660,WALDO AVENUE,10463,90,20,20,0,2/21/2019,11/1/2017,11/30/2018,40.886785,-73.904468,8,11,285,2083947,2057690132,Kingsbridge-Marble Hill
118593,203980,BRONX,3875,WALDO AVENUE,10463,48,0,0,0,1/29/2019,11/1/2017,11/30/2018,40.888544,-73.90316,8,11,335,2091875,2057780879,Riverdale-Spuyten Duyvil
118583,204439,BRONX,3660,WALDO AVENUE,10463,88,9,9,0,1/28/2020,11/1/2018,10/31/2019,40.886785,-73.904468,8,11,285,2083947,2057690132,Kingsbridge-Marble Hill
899052,225709,BRONX,3654,WALDO AVENUE,10463,3,0,0,0,8/29/2023,11/1/2021,10/31/2022,40.886687,-73.904584,8,11,285,2122975,2057690125,Kingsbridge-Marble Hill
118583,204439,BRONX,3660,WALDO AVENUE,10463,88,3,3,1,2/18/2022,11/1/2020,10/31/2021,40.886785,-73.904468,8,11,285,2083947,2057690132,Kingsbridge-Marble Hill
121342,221842,BRONX,640,WEST 227 STREET,10463,3,0,0,0,4/4/2023,11/1/2021,10/31/2022,40.881003,-73.91663,8,11,29302,2083281,2057250911,Riverdale-Spuyten Duyvil
807098,211809,BRONX,233,WEST 230 STREET,10463,60,0,0,0,4/19/2021,11/1/2019,10/31/2020,40.877651,-73.907374,8,11,289,2083147,2057030160,Kingsbridge-Marble Hill
121353,202688,BRONX,231,WEST 230 STREET,10463,37,0,0,0,2/21/2022,11/1/2020,10/31/2021,40.877587,-73.907309,8,11,289,2112572,2057030160,Kingsbridge-Marble Hill
121354,208797,BRONX,237,WEST 230 STREET,10463,38,0,0,0,12/9/2022,11/1/2021,10/31/2022,40.87778,-73.907504,8,11,289,2083148,2057030165,Kingsbridge-Marble Hill
807098,211809,BRONX,233,WEST 230 STREET,10463,89,0,0,0,3/16/2023,11/1/2021,10/31/2022,40.877651,-73.907374,8,11,289,2083147,2057030160,Kingsbridge-Marble Hill
121353,202688,BRONX,231,WEST 230 STREET,10463,37,0,0,0,4/19/2021,11/1/2019,10/31/2020,40.877587,-73.907309,8,11,289,2112572,2057030160,Kingsbridge-Marble Hill
121348,207751,BRONX,147,WEST 230 STREET,10463,71,1,1,1,12/30/2022,11/1/2021,10/31/2022,40.876061,-73.903832,8,14,277,2015913,2032600050,Kingsbridge Heights-Van Cortlandt Village
121354,208797,BRONX,237,WEST 230 STREET,10463,38,0,0,0,1/28/2019,11/1/2017,11/30/2018,40.87778,-73.907504,8,11,289,2083148,2057030165,Kingsbridge-Marble Hill
121353,202688,BRONX,231,WEST 230 STREET,10463,89,0,0,0,3/16/2023,11/1/2021,10/31/2022,40.877587,-73.907309,8,11,289,2112572,2057030160,Kingsbridge-Marble Hill
121348,207751,BRONX,147,WEST 230 STREET,10463,71,0,0,0,12/22/2020,11/1/2019,10/31/2020,40.876061,-73.903832,8,14,277,2015913,2032600050,Kingsbridge Heights-Van Cortlandt Village
121354,208797,BRONX,237,WEST 230 STREET,10463,38,0,0,0,12/15/2021,11/1/2020,10/31/2021,40.87778,-73.907504,8,11,289,2083148,2057030165,Kingsbridge-Marble Hill
121354,208797,BRONX,237,WEST 230 STREET,10463,38,0,0,0,12/6/2019,11/1/2018,10/31/2019,40.87778,-73.907504,8,11,289,2083148,2057030165,Kingsbridge-Marble Hill
807098,211809,BRONX,233,WEST 230 STREET,10463,58,0,0,0,2/21/2022,11/1/2020,10/31/2021,40.877651,-73.907374,8,11,289,2083147,2057030160,Kingsbridge-Marble Hill
121348,207751,BRONX,147,WEST 230 STREET,10463,71,0,0,0,3/18/2022,11/1/2020,10/31/2021,40.876061,-73.903832,8,14,277,2015913,2032600050,Kingsbridge Heights-Van Cortlandt Village
121354,208797,BRONX,237,WEST 230 STREET,10463,38,0,0,0,12/17/2020,11/1/2019,10/31/2020,40.87778,-73.907504,8,11,289,2083148,2057030165,Kingsbridge-Marble Hill
121387,203503,BRONX,231,WEST 231 STREET,10463,68,1,1,0,1/11/2019,11/1/2017,11/30/2018,40.879486,-73.905907,8,11,289,2083168,2057060007,Kingsbridge-Marble Hill
121387,203503,BRONX,231,WEST 231 STREET,10463,68,0,0,0,12/6/2021,11/1/2020,10/31/2021,40.879486,-73.905907,8,11,289,2083168,2057060007,Kingsbridge-Marble Hill
121387,203503,BRONX,231,WEST 231 STREET,10463,68,0,0,0,12/21/2020,11/1/2019,10/31/2020,40.879486,-73.905907,8,11,289,2083168,2057060007,Kingsbridge-Marble Hill
121405,206351,BRONX,640,WEST 231 STREET,10463,62,0,0,0,12/30/2021,11/1/2020,10/31/2021,40.883299,-73.914646,8,11,29302,2083413,2057370061,Riverdale-Spuyten Duyvil
121405,206351,BRONX,640,WEST 231 STREET,10463,61,1,1,0,1/29/2019,11/1/2017,11/30/2018,40.883299,-73.914646,8,11,29302,2083413,2057370061,Riverdale-Spuyten Duyvil
121385,208404,BRONX,211,WEST 231 STREET,10463,84,0,0,0,2/16/2022,11/1/2020,10/31/2021,40.879128,-73.905184,8,11,289,2083162,2057040050,Kingsbridge-Marble Hill
121376,207184,BRONX,163,WEST 231 STREET,10463,23,0,0,0,3/21/2023,11/1/2021,10/31/2022,40.878328,-73.903207,8,14,277,2016145,2032670011,Kingsbridge Heights-Van Cortlandt Village
121385,208404,BRONX,211,WEST 231 STREET,10463,234,0,0,0,3/16/2023,11/1/2021,10/31/2022,40.879128,-73.905184,8,11,289,2083162,2057040050,Kingsbridge-Marble Hill
121385,208404,BRONX,211,WEST 231 STREET,10463,234,0,0,0,2/27/2019,11/1/2017,11/30/2018,40.879128,-73.905184,8,11,289,2083162,2057040050,Kingsbridge-Marble Hill
121405,206351,BRONX,640,WEST 231 STREET,10463,61,0,0,0,12/4/2019,11/1/2018,10/31/2019,40.883299,-73.914646,8,11,29302,2083413,2057370061,Riverdale-Spuyten Duyvil
121385,208404,BRONX,211,WEST 231 STREET,10463,84,0,0,0,2/7/2022,11/1/2020,10/31/2021,40.879128,-73.905184,8,11,289,2083162,2057040050,Kingsbridge-Marble Hill
121371,208833,BRONX,141,WEST 231 STREET,10463,17,0,0,0,7/27/2021,11/1/2019,10/31/2020,40.878097,-73.902582,8,14,277,2016143,2032670001,Kingsbridge Heights-Van Cortlandt Village
121376,207184,BRONX,163,WEST 231 STREET,10463,23,0,0,0,2/17/2022,11/1/2020,10/31/2021,40.878328,-73.903207,8,14,277,2016145,2032670011,Kingsbridge Heights-Van Cortlandt Village
121405,206351,BRONX,640,WEST 231 STREET,10463,62,0,0,0,1/21/2021,11/1/2019,10/31/2020,40.883299,-73.914646,8,11,29302,2083413,2057370061,Riverdale-Spuyten Duyvil
121405,206351,BRONX,640,WEST 231 STREET,10463,62,0,0,0,12/30/2022,11/1/2021,10/31/2022,40.883299,-73.914646,8,11,29302,2083413,2057370061,Riverdale-Spuyten Duyvil
121371,208833,BRONX,141,WEST 231 STREET,10463,17,0,0,0,5/18/2023,11/1/2021,10/31/2022,40.878097,-73.902582,8,14,277,2016143,2032670001,Kingsbridge Heights-Van Cortlandt Village
121371,208833,BRONX,141,WEST 231 STREET,10463,17,0,0,0,6/25/2022,11/1/2020,10/31/2021,40.878097,-73.902582,8,14,277,2016143,2032670001,Kingsbridge Heights-Van Cortlandt Village
121387,203503,BRONX,231,WEST 231 STREET,10463,68,0,0,0,12/2/2022,11/1/2021,10/31/2022,40.879486,-73.905907,8,11,289,2083168,2057060007,Kingsbridge-Marble Hill
121374,204846,BRONX,160,WEST 231 STREET,10463,19,0,0,0,12/10/2019,11/1/2018,10/31/2019,40.878267,-73.903095,8,14,277,2016133,2032660109,Kingsbridge Heights-Van Cortlandt Village
121387,203503,BRONX,231,WEST 231 STREET,10463,68,1,1,0,12/16/2019,11/1/2018,10/31/2019,40.879486,-73.905907,8,11,289,2083168,2057060007,Kingsbridge-Marble Hill
121385,208404,BRONX,211,WEST 231 STREET,10463,99,0,0,0,2/27/2019,11/1/2017,11/30/2018,40.879128,-73.905184,8,11,289,2083162,2057040050,Kingsbridge-Marble Hill
121385,208404,BRONX,211,WEST 231 STREET,10463,84,0,0,0,2/9/2021,11/1/2019,10/31/2020,40.879128,-73.905184,8,11,289,2083162,2057040050,Kingsbridge-Marble Hill
121376,207184,BRONX,163,WEST 231 STREET,10463,23,0,0,0,5/5/2021,11/1/2019,10/31/2020,40.878328,-73.903207,8,14,277,2016145,2032670011,Kingsbridge Heights-Van Cortlandt Village
121425,221884,BRONX,315,WEST 232 STREET,10463,72,0,0,0,12/5/2019,11/1/2018,10/31/2019,40.882086,-73.90744,8,11,287,2083667,2057580442,Kingsbridge-Marble Hill
807099,217452,BRONX,535,WEST 232 STREET,10463,3,0,0,0,4/26/2022,11/1/2020,10/31/2021,40.883342,-73.90925,8,11,295,2097872,2057830312,Riverdale-Spuyten Duyvil
121427,217451,BRONX,533,WEST 232 STREET,10463,5,0,0,0,4/16/2020,11/1/2018,10/31/2019,40.883216,-73.909232,8,11,295,2084046,2057830312,Riverdale-Spuyten Duyvil
121422,205060,BRONX,225,WEST 232 STREET,10463,98,3,3,0,2/6/2020,11/1/2018,10/31/2019,40.880352,-73.904318,8,11,287,2083557,2057540090,Kingsbridge-Marble Hill
121427,217451,BRONX,533,WEST 232 STREET,10463,5,0,0,0,2/9/2021,11/1/2019,10/31/2020,40.883216,-73.909232,8,11,295,2084046,2057830312,Riverdale-Spuyten Duyvil
121425,221884,BRONX,315,WEST 232 STREET,10463,72,0,0,0,12/1/2021,11/1/2020,10/31/2021,40.882086,-73.90744,8,11,287,2083667,2057580442,Kingsbridge-Marble Hill
121423,221667,BRONX,290,WEST 232 STREET,10463,118,0,0,0,1/29/2019,11/1/2017,11/30/2018,40.881712,-73.906808,8,11,289,2083215,2057130107,Kingsbridge-Marble Hill
121426,208003,BRONX,511,WEST 232 STREET,10463,90,0,0,0,12/26/2019,11/1/2018,10/31/2019,40.882683,-73.908998,8,11,295,2084045,2057830300,Riverdale-Spuyten Duyvil
121426,208003,BRONX,511,WEST 232 STREET,10463,90,0,0,0,4/22/2021,11/1/2019,10/31/2020,40.882683,-73.908998,8,11,295,2084045,2057830300,Riverdale-Spuyten Duyvil
121423,221667,BRONX,290,WEST 232 STREET,10463,118,0,0,0,12/21/2020,11/1/2019,10/31/2020,40.881712,-73.906808,8,11,289,2083215,2057130107,Kingsbridge-Marble Hill
121426,208003,BRONX,511,WEST 232 STREET,10463,90,0,0,0,1/3/2023,11/1/2021,10/31/2022,40.882683,-73.908998,8,11,295,2084045,2057830300,Riverdale-Spuyten Duyvil
121425,221884,BRONX,315,WEST 232 STREET,10463,72,0,0,0,12/10/2020,11/1/2019,10/31/2020,40.882086,-73.90744,8,11,287,2083667,2057580442,Kingsbridge-Marble Hill
121429,217420,BRONX,539,WEST 232 STREET,10463,4,0,0,0,2/12/2021,11/1/2019,10/31/2020,40.883589,-73.909286,8,11,295,2084048,2057830314,Riverdale-Spuyten Duyvil
121427,217451,BRONX,533,WEST 232 STREET,10463,5,0,0,0,4/26/2022,11/1/2020,10/31/2021,40.883216,-73.909232,8,11,295,2084046,2057830312,Riverdale-Spuyten Duyvil
121422,205060,BRONX,225,WEST 232 STREET,10463,98,6,6,0,2/28/2019,11/1/2017,11/30/2018,40.880352,-73.904318,8,11,287,2083557,2057540090,Kingsbridge-Marble Hill
121422,205060,BRONX,225,WEST 232 STREET,10463,98,0,0,0,1/25/2023,11/1/2021,10/31/2022,40.880352,-73.904318,8,11,287,2083557,2057540090,Kingsbridge-Marble Hill
121423,221667,BRONX,290,WEST 232 STREET,10463,118,0,0,0,12/20/2019,11/1/2018,10/31/2019,40.881712,-73.906808,8,11,289,2083215,2057130107,Kingsbridge-Marble Hill
807099,217452,BRONX,535,WEST 232 STREET,10463,3,0,0,0,3/6/2021,11/1/2019,10/31/2020,40.883342,-73.90925,8,11,295,2097872,2057830312,Riverdale-Spuyten Duyvil
121425,221884,BRONX,315,WEST 232 STREET,10463,72,0,0,0,1/27/2023,11/1/2021,10/31/2022,40.882086,-73.90744,8,11,287,2083667,2057580442,Kingsbridge-Marble Hill
121429,217420,BRONX,539,WEST 232 STREET,10463,4,0,0,0,12/20/2022,11/1/2021,10/31/2022,40.883589,-73.909286,8,11,295,2084048,2057830314,Riverdale-Spuyten Duyvil
121429,217420,BRONX,539,WEST 232 STREET,10463,4,0,0,0,12/29/2021,11/1/2020,10/31/2021,40.883589,-73.909286,8,11,295,2084048,2057830314,Riverdale-Spuyten Duyvil
121431,710084,BRONX,609,WEST 232 STREET,10463,3,0,0,0,7/11/2022,11/1/2020,10/31/2021,40.884127,-73.912941,8,11,297,2084128,2057890068,Riverdale-Spuyten Duyvil
121425,221884,BRONX,315,WEST 232 STREET,10463,72,0,0,0,1/16/2019,11/1/2017,11/30/2018,40.882086,-73.90744,8,11,287,2083667,2057580442,Kingsbridge-Marble Hill
121426,208003,BRONX,511,WEST 232 STREET,10463,90,1,1,0,1/24/2019,11/1/2017,11/30/2018,40.882683,-73.908998,8,11,295,2084045,2057830300,Riverdale-Spuyten Duyvil
121422,205060,BRONX,225,WEST 232 STREET,10463,98,1,1,0,1/11/2022,11/1/2020,10/31/2021,40.880352,-73.904318,8,11,287,2083557,2057540090,Kingsbridge-Marble Hill
121422,205060,BRONX,225,WEST 232 STREET,10463,98,6,6,0,2/25/2019,11/1/2017,11/30/2018,40.880352,-73.904318,8,11,287,2083557,2057540090,Kingsbridge-Marble Hill
121423,221667,BRONX,290,WEST 232 STREET,10463,118,0,0,0,12/6/2021,11/1/2020,10/31/2021,40.881712,-73.906808,8,11,289,2083215,2057130107,Kingsbridge-Marble Hill
121428,217467,BRONX,537,WEST 232 STREET,10463,4,0,0,0,4/12/2023,11/1/2021,10/31/2022,40.883465,-73.909268,8,11,295,2084047,2057830313,Riverdale-Spuyten Duyvil
121423,221667,BRONX,290,WEST 232 STREET,10463,118,0,0,0,12/6/2022,11/1/2021,10/31/2022,40.881712,-73.906808,8,11,289,2083215,2057130107,Kingsbridge-Marble Hill
121422,205060,BRONX,225,WEST 232 STREET,10463,98,0,0,0,1/5/2021,11/1/2019,10/31/2020,40.880352,-73.904318,8,11,287,2083557,2057540090,Kingsbridge-Marble Hill
121426,208003,BRONX,511,WEST 232 STREET,10463,90,0,0,0,12/8/2021,11/1/2020,10/31/2021,40.882683,-73.908998,8,11,295,2084045,2057830300,Riverdale-Spuyten Duyvil
121431,710084,BRONX,609,WEST 232 STREET,10463,2,0,0,0,12/21/2020,11/1/2019,10/31/2020,40.884127,-73.912941,8,11,297,2084128,2057890068,Riverdale-Spuyten Duyvil
807099,217452,BRONX,535,WEST 232 STREET,10463,3,0,0,0,4/16/2020,11/1/2018,10/31/2019,40.883342,-73.90925,8,11,295,2097872,2057830312,Riverdale-Spuyten Duyvil
121449,204258,BRONX,222,WEST 233 STREET,10463,73,1,1,0,12/9/2019,11/1/2018,10/31/2019,40.881183,-73.9041,8,11,287,2083553,2057540072,Kingsbridge-Marble Hill
121449,204258,BRONX,222,WEST 233 STREET,10463,72,0,0,0,12/21/2022,11/1/2021,10/31/2022,40.881183,-73.9041,8,11,287,2083553,2057540072,Kingsbridge-Marble Hill
121450,207818,BRONX,233,WEST 233 STREET,10463,55,0,0,0,12/13/2022,11/1/2021,10/31/2022,40.88131,-73.904291,8,11,287,2083558,2057550019,Kingsbridge-Marble Hill
121449,204258,BRONX,222,WEST 233 STREET,10463,73,0,0,0,1/17/2019,11/1/2017,11/30/2018,40.881183,-73.9041,8,11,287,2083553,2057540072,Kingsbridge-Marble Hill
121448,207826,BRONX,217,WEST 233 STREET,10463,62,0,0,0,2/15/2022,11/1/2020,10/31/2021,40.881128,-73.903966,8,11,287,2083563,2057550056,Kingsbridge-Marble Hill
121449,204258,BRONX,222,WEST 233 STREET,10463,72,0,0,0,1/5/2021,11/1/2019,10/31/2020,40.881183,-73.9041,8,11,287,2083553,2057540072,Kingsbridge-Marble Hill
121450,207818,BRONX,233,WEST 233 STREET,10463,55,0,1,0,1/29/2019,11/1/2017,11/30/2018,40.88131,-73.904291,8,11,287,2083558,2057550019,Kingsbridge-Marble Hill
121450,207818,BRONX,233,WEST 233 STREET,10463,55,4,4,0,11/16/2020,11/1/2018,10/31/2019,40.88131,-73.904291,8,11,287,2083558,2057550019,Kingsbridge-Marble Hill
121448,207826,BRONX,217,WEST 233 STREET,10463,63,0,0,0,1/10/2019,11/1/2017,11/30/2018,40.881128,-73.903966,8,11,287,2083563,2057550056,Kingsbridge-Marble Hill
121450,207818,BRONX,233,WEST 233 STREET,10463,55,4,4,0,3/15/2021,11/1/2019,10/31/2020,40.88131,-73.904291,8,11,287,2083558,2057550019,Kingsbridge-Marble Hill
